n,xr,phat_r,variance_r,sigma_r,tail_probability,relative_gain
879,104,0.118316268486917,0.00011867750750654,0.0108939206673511,0.0422171760502869,0.00106131460013861
880,104,0.118181818181818,0.000118425995492111,0.0108823708580489,0.0432756419458984,0.00106020684884185
881,104,0.118047673098751,0.000118175278064383,0.0108708453242783,0.0443545415459191,0.00105910135952052
882,104,0.117913832199546,0.000117925351899732,0.0108593439903031,0.0454541038761384,0.00105799812545526
883,104,0.117780294450736,0.000117676213691771,0.010847866780698,0.0465745564790995,0.0010568971399511
884,104,0.117647058823529,0.000117427860151247,0.0108364136203472,0.0477161253041572,0.00105579839633966
885,104,0.117514124293785,0.000117180288005932,0.010824984434443,0.0488790345964168,0.0010547018879767
886,105,0.118510158013544,0.000117906885396331,0.0108584936983143,0.0399727148725734,-0.00309554845775877
887,105,0.118376550169109,0.000117659010754419,0.0108470738337313,0.0409817940638577,0.00105169878071556
888,105,0.118243243243243,0.0001174119129173,0.0108356777783995,0.0420105908944327,0.00105061102252567
889,105,0.118110236220472,0.000117165588661886,0.0108243054586373,0.0430593337860309,0.0010495254652925
890,105,0.117977528089888,0.000116920034781671,0.0108129568010638,0.0441282499485066,0.00104844210253759
891,105,0.117845117845118,0.000116675248086631,0.0108016317325963,0.045217565274424,0.0010473609278063
892,105,0.117713004484305,0.00011643122540312,0.0107903301804495,0.0463275042322109,0.00104628193466815
893,105,0.117581187010078,0.000116187963573773,0.0107790520721339,0.0474582897594225,0.00104520511671722
894,105,0.11744966442953,0.000115945459457406,0.0107677973354538,0.0486101431537723,0.00104413046757114
895,105,0.11731843575419,0.000115703709928916,0.0107565658985066,0.049783283965252,0.00104305798087155
896,106,0.118303571428571,0.000116414995999795,0.0107895781196391,0.0407836180254616,-0.00306902978552322
897,106,0.118171683389075,0.000116172950539651,0.0107783556510096,0.0418030492115737,0.00104012117110127
898,106,0.11804008908686,0.000115931655295352,0.0107671563235309,0.0428421739546856,0.00103905714761368
899,106,0.117908787541713,0.00011569110718816,0.0107559800663705,0.0439012163473198,0.00103799525376566
900,106,0.117777777777778,0.000115451303155007,0.0107448268089815,0.0449803992187034,0.00103693548335435
901,106,0.117647058823529,0.000115212240148393,0.0107336964811007,0.0460799440311287,0.00103587783020127
902,106,0.117516629711752,0.0001149739151363,0.0107225890127478,0.0472000707752455,0.00103482228814987
903,106,0.117386489479513,0.000114736325102092,0.0107115043342236,0.0483409978655322,0.00103376885106672
904,106,0.117256637168142,0.000114499467044425,0.0107004423761088,0.0495029420337357,0.00103271751284165
905,107,0.118232044198895,0.000115196936931984,0.0107329835987941,0.0405844724558201,-0.00304111003466422
906,107,0.118101545253863,0.000114959790576725,0.0107219303568306,0.0415946370325397,0.00102983870811184
907,107,0.117971334068357,0.000114723372002744,0.0107108996822277,0.04262424727737,0.00102879558398659
908,107,0.11784140969163,0.000114487678252775,0.010699891506589,0.0436735242346988,0.00102775452719049
909,107,0.117711771177118,0.000114252706384448,0.010688905761791,0.0447426877379003,0.00102671553176203
910,107,0.117582417582418,0.000114018453470211,0.0106779423799818,0.0458319563082558,0.00102567859176108
911,107,0.117453347969265,0.000113784916597229,0.0106670012935796,0.0469415470533202,0.00102464370126919
912,107,0.117324561403509,0.000113552092867306,0.0106560824352717,0.0480716755651304,0.00102361085438973
913,107,0.117196056955093,0.000113319979396793,0.0106451857380129,0.0492225558162136,0.00102258004524803
914,108,0.118161925601751,0.000114004031662841,0.0106772670502728,0.0403844408408557,-0.00301369210922945
915,108,0.118032786885246,0.000113771637273604,0.0106663788266499,0.0413854367624385,0.00101975754391808
916,108,0.117903930131004,0.000113539949116449,0.0106555126163151,0.0424056349573464,0.0010187347094454
917,108,0.117775354416576,0.000113308964349646,0.0106446683532014,0.0434452534887582,0.00101771388239922
918,108,0.117647058823529,0.000113078680145645,0.0106338459715028,0.0445045092589396,0.00101669505704662
919,108,0.117519042437432,0.000112849093690991,0.0106230454056731,0.0455836179117275,0.00101567822767446
920,108,0.117391304347826,0.000112620202186241,0.0106122665904246,0.0466827937327945,0.00101466338859194
921,108,0.117263843648208,0.000112392002845882,0.0106015094607269,0.047802249550552,0.00101365053412712
922,108,0.117136659436009,0.000112164492898244,0.0105907739518056,0.0489421966356647,0.00101263965862996
923,109,0.118093174431203,0.000112835510925205,0.0106224060798486,0.040183603197916,-0.00298676264708829
924,109,0.117965367965368,0.000112607727192817,0.0106116788112352,0.0411755273381648,0.00100987182497208
925,109,0.117837837837838,0.00011238062898545,0.0106009730206925,0.0421864147340328,0.00100886869392851
926,109,0.117710583153348,0.000112154213571325,0.0105902886443819,0.0432164805321556,0.00100786751270078
927,109,0.117583603020496,0.000111928478232162,0.0105796256187146,0.0442659387670776,0.00100686827577306
928,109,0.117456896551724,0.000111703420263105,0.0105689838803503,0.0453350022657076,0.00100587097765019
929,109,0.117330462863294,0.000111479036972636,0.0105583633661963,0.0464238825511347,0.00100487561285574
930,109,0.117204301075269,0.000111255325682502,0.010547764013406,0.0475327897456588,0.00100388217593372
931,109,0.117078410311493,0.000111032283727633,0.0105371857593778,0.0486619324728518,0.00100289066144732
932,109,0.116952789699571,0.000110809908456072,0.0105266285417541,0.0498115177597357,0.00100190106398018
933,110,0.117899249732047,0.000111467327593427,0.0105578088443307,0.0409649843774974,-0.00296204073820256
934,110,0.117773019271949,0.000111244684372075,0.0105472595669242,0.0419666610335553,0.000999191931014508
935,110,0.117647058823529,0.000111022704142997,0.0105367311887035,0.0429872784845364,0.000998209833930831
936,110,0.117521367521368,0.000110801384291961,0.0105262236482017,0.0440270479579159,0.000997229625927541
937,110,0.117395944503735,0.000110580722217515,0.01051573688419,0.0450861795230103,0.00099625130171543
938,110,0.11727078891258,0.000110360715330918,0.0105052708356766,0.046164881997525,0.000995274856024029
939,110,0.117145899893504,0.000110141361056065,0.0104948254419054,0.0472633628527345,0.000994300283602129
940,110,0.117021276595745,0.000109922656829412,0.0104844006423549,0.0483818281185944,0.000993327579216993
941,110,0.116896918172157,0.000109704600099904,0.0104739963767372,0.0495204822882799,0.000992356737654372
942,111,0.117834394904459,0.000110349734906538,0.0105047482076696,0.0407538803220787,-0.0029360169534459
943,111,0.117709437963945,0.000110131416943963,0.0104943516685864,0.0417464451119375,0.000989699027300903
944,111,0.117584745762712,0.000109913742930752,0.0104839755308162,0.0427577173055621,0.00098873547389477
945,111,0.117460317460317,0.000109696710351787,0.0104736197349239,0.0437879053817532,0.00098777375642
946,111,0.117336152219873,0.000109480316704131,0.0104632842217026,0.0448372167098043,0.00098681386978447
947,111,0.117212249208025,0.00010926455949696,0.0104529689321723,0.0459058574569638,0.000985855808914334
948,111,0.117088607594937,0.000109049436251493,0.0104426738075788,0.0469940324974224,0.000984899568753023
949,111,0.116965226554268,0.000108834944500924,0.0104323987893928,0.0481019453190648,0.000983945144262405
950,111,0.116842105263158,0.000108621081790348,0.0104221438193084,0.0492297979303616,0.000982992530421782
951,112,0.117770767613039,0.000109254273300604,0.0104524768978747,0.0405422845727155,-0.00291044521090592
952,112,0.117647058823529,0.000109040155854729,0.0104422294484813,0.0415258351921009,0.000980384792383837
953,112,0.117523609653725,0.000108826664037444,0.0104320019189724,0.0425278639325968,0.00097943926240369
954,112,0.117400419287212,0.000108613795428091,0.0104217942518595,0.0435485765818604,0.000978495517181299
955,112,0.117277486910995,0.00010840154761763,0.0104116063898723,0.0445881778637747,0.000977553551812469
956,112,0.117154811715481,0.000108189918208568,0.0104014382759582,0.0456468713493507,0.000976613361409864
957,112,0.117032392894462,0.000107978904814899,0.0103912898532809,0.0467248593670774,0.000975674941103982
958,112,0.116910229645094,0.000107768505062031,0.0103811610652196,0.0478223429127427,0.000974738286041284
959,112,0.116788321167883,0.000107558716586726,0.0103710518553677,0.0489395215587066,0.000973803391386326
960,113,0.117708333333333,0.00010818029333044,0.0104009755951276,0.0403302636184697,-0.00288531386952614
961,113,0.117585848074922,0.000107970256407308,0.0103908737076007,0.0413048965927978,0.000971244229395807
962,113,0.117463617463617,0.000107760827480227,0.0103807912742829,0.0422977824109512,0.000970316221869914
963,113,0.117341640706127,0.00010755200421861,0.0103707282395505,0.0433091242241426,0.000969389949812224
964,113,0.117219917012448,0.000107343784302949,0.0103606845479895,0.0443391241648928,0.000968465408497522
965,113,0.117098445595855,0.000107136165424756,0.0103506601443945,0.0453879832594214,0.000967542593217608
966,113,0.116977225672878,0.000106929145286495,0.0103406549737671,0.046455901341062,0.000966621499279904
967,113,0.116856256463289,0.000106722721601525,0.010330668981316,0.0475430769619245,0.000965702122008895
968,113,0.116735537190083,0.000106516892094035,0.0103207021124551,0.048649707304295,0.000964784456744898
969,113,0.116615067079463,0.000106311654498984,0.0103107543128029,0.0497759880921038,0.000963868498843652
970,114,0.117525773195876,0.00010692109879442,0.0103402658957311,0.0410836918530052,-0.00286221376563695
971,114,0.11740473738414,0.000106715617944285,0.0103303251615951,0.0420675340177153,0.000961361558420453
972,114,0.117283950617284,0.000106510725869225,0.0103204033772535,0.0430696082225791,0.000960452278748048
973,114,0.117163412127441,0.000106306420335145,0.0103105004890716,0.0440901140600868,0.000959544682499
974,114,0.117043121149897,0.000106102699118468,0.0103006164436148,0.0451292500623343,0.000958638765134434
975,114,0.116923076923077,0.000105899560006069,0.0102907511876475,0.0461872136158073,0.000957734522132489
976,114,0.116803278688525,0.000105697000795221,0.0102809046681321,0.0472642008758578,0.000956831948985709
977,114,0.11668372569089,0.000105495019293535,0.0102710768322282,0.0483604066803608,0.000955931041203473
978,114,0.116564417177914,0.000105293613318903,0.0102612676272916,0.0494760244626098,0.000955031794308877
979,115,0.117466802860061,0.000105892086911028,0.0102903880835967,0.0408622808492545,-0.00283790047806491
980,115,0.11734693877551,0.00010569044360768,0.0102805857618951,0.0418371773807477,0.000952570653500064
981,115,0.117227319062181,0.000105489372811086,0.0102708019555965,0.0428300858573816,0.000951677902911053
982,115,0.117107942973523,0.000105288872368669,0.0102610366127731,0.043841203382142,0.000950786790133884
983,115,0.116988809766022,0.000105088940137896,0.0102512896816886,0.0448707260417169,0.00094989731079362
984,115,0.116869918699187,0.000104889573986212,0.0102415611107981,0.0459188488228905,0.000949009460529805
985,115,0.116751269035533,0.00010469077179099,0.0102318508487463,0.046985765529865,0.000948123234996682
986,115,0.116632860040568,0.000104492531439478,0.0102221588443674,0.0480716686994161,0.000947238629863933
987,115,0.116514690982776,0.000104294850828738,0.0102124850466837,0.0491767495167497,0.000946355640815538
988,116,0.117408906882591,0.000104882647234035,0.0102412229364483,0.0406407209079793,-0.00281399577411756
989,116,0.117290192113246,0.000104684735032643,0.0102315558461381,0.0416067685901763,0.000943939055929351
990,116,0.117171717171717,0.000104487379663382,0.0102219068506508,0.0425906118875876,0.000943062387810982
991,116,0.117053481331988,0.000104290579051513,0.0102122758996961,0.0435924454623284,0.000942187313526558
992,116,0.116935483870968,0.000104094331131885,0.0102026629431676,0.0446124630027703,0.000941313828856369
993,116,0.116817724068479,0.000103898633848882,0.0101930679311423,0.0456508571419708,0.000940441929594614
994,116,0.116700201207243,0.000103703485156371,0.0101834908138796,0.0467078193768075,0.000939571611550798
995,116,0.116582914572864,0.000103508883017649,0.0101739315418204,0.047783539985775,0.000938702870547216
996,116,0.116465863453815,0.000103314825405394,0.0101643900655865,0.0488782079463356,0.000937835702421361
997,116,0.116349047141424,0.000103121310301612,0.0101548663359796,0.0499920108520663,0.000936970103023911
998,117,0.117234468937876,0.000103697944118968,0.0101832187504231,0.041376361306819,-0.00279200272119908
999,117,0.117117117117117,0.00010350420219749,0.010173701499331,0.0423512386589106,0.000934601458076336
1000,117,0.117,0.000103311,0.010164201887015,0.0433438912380035,0.000933741993177382
